Mg25_ppm,P31_ppm,Sr88_ppm,Y89_ppm,Ba137_ppm,Pb208_ppm,U238_ppm,dft_mm,Age_cal_yr_bp
459.1788321,74.29468579,11.84563053,0.474235186,2.316180943,0.563280917,0.025,125.3887481,68233
437.3534966,65.83219123,12.94398859,0.46351329,2.509532597,0.04691855,0.025,125.4328639,68234
500.4080332,72.27608781,13.95331604,0.308207147,2.270738649,0.04,0.025,125.4769796,68235
520.3895964,60.67459645,13.24073735,0.065311394,1.966663522,0.262605405,0.025,125.5210955,68236
496.702073,68.53792819,11.41493933,0.04276301,2.223162295,0.149185728,0.025,125.5659345,68238
507.2537135,65.68416023,10.64216313,0.053878737,1.942167747,0.132102419,0.025,125.6100503,68239
501.0474607,50.02820977,12.78266448,0.035392008,5.067557266,0.593747533,0.025,125.6541661,68239
482.2680584,42.23324131,15.39280673,0.087255584,9.871804529,4.897068857,0.085433457,125.6982819,68240
411.5913978,40.03909428,14.85008574,0.013306203,1.867877071,1.179162307,0.025,125.7423978,68241
415.2338183,39.15642425,15.45826424,0.052528145,2.436188849,0.04,0.025,125.7872367,68243
414.2433872,46.81707197,13.97357788,0.088680078,2.222705497,0.04,0.025,125.8313526,68243
399.9883127,50.27749095,13.42026094,0.034547308,2.219876905,0.04,0.025,125.8754684,68244
446.7395469,51.32035018,17.36583432,0.010209086,2.37393413,0.04,0.025,125.9203074,68246
489.741382,35.66215981,14.30595811,0.007422081,2.074839185,0.04,0.025,125.9644232,68246
418.166904,38.32547375,14.75434976,0.007705272,2.55241314,0.04,0.025,126.008539,68247
446.0373538,41.8818276,16.63355538,0.011761417,3.063846489,0.147724967,0.085934255,126.0533781,68249
478.9757708,51.97999435,14.70146969,0.037940602,2.76314224,0.114038879,0.025,126.0974938,68249
469.3748495,50.85951016,15.12722557,0.039578014,3.704996342,0.464563494,0.025,126.1416097,68250
426.0644441,42.33132687,16.75355984,0.040555221,5.671500928,0.04,0.025,126.1864486,68251
391.3161239,53.60120351,17.19695623,0.00986301,9.353154596,0.069654558,0.025,126.2312877,68253
456.26355,30.54240134,16.40888536,0.013342427,2.48548386,0.04,0.025,126.2754035,68253
400.9952811,39.71101694,16.32236112,0.005,3.428724774,0.04,0.025,126.3195194,68254
460.7569918,53.93045223,15.573464,0.010803151,2.79564675,0.04,0.025,126.3643583,68255
495.9709406,41.64241015,15.65340117,0.005,2.714792319,0.04,0.025,126.4091974,68257
398.5852618,36.54451975,16.69962115,0.005,3.230246278,0.04,0.025,126.4540364,68258
409.8482919,35.87746695,16.4424451,0.005,2.726374293,0.04,0.025,126.4981522,68258
484.8136799,32.67452757,15.68892736,0.005,2.352225703,0.04,0.025,126.542268,68259
490.7845628,42.23451416,14.37588014,0.005,2.40758518,0.04,0.025,126.587107,68260
500.4975836,49.67404442,14.5821409,0.006623999,2.345032843,0.04,0.025,126.6319461,68261
452.2462881,43.82550514,17.39597324,0.005,2.374850183,0.04,0.025,126.676785,68263
426.7026711,40.1507124,16.24234563,0.005,2.716582766,0.04,0.025,126.7216241,68264
480.3633651,57.44788524,14.37971079,0.005,2.893389314,0.04,0.025,126.7664632,68265
507.4265449,43.95634392,13.46899903,0.005,2.419202895,0.105689611,0.025,126.8113021,68266
496.2030195,38.11258683,14.01993113,0.005,2.493896968,0.40295986,0.025,126.8554179,68266
502.2752533,35.58538892,16.67400141,0.005,2.630184815,0.587344584,0.025,126.8995338,68267
458.2506145,40.8155834,15.30751243,0.005,3.533731313,0.143607487,0.025,126.9443728,68268
506.987936,56.38939251,15.72143635,0.005,4.992185731,0.874176682,0.112893571,126.9892118,68269
501.7449022,41.46521156,14.94604445,0.005,2.756591615,0.04,0.025,127.0340508,68270
461.6274201,29.27263187,15.11254189,0.013476208,2.990400272,0.04,0.025,127.0788899,68271
421.5957126,40.6280428,15.43322908,0.005,2.764921379,0.04,0.025,127.1237288,68272
504.4593411,44.99461985,13.6181025,0.005,1.7660269,0.080402487,0.025,127.1685679,68273
525.4392553,25.62030645,11.92762676,0.005,2.077894967,0.04,0.025,127.213407,68274
501.3928832,27.18112538,12.88610213,0.005,2.03274026,0.04,0.025,127.2582459,68275
470.9087459,19.11123372,14.25767821,0.005,2.124743949,0.057629162,0.025,127.303085,68276
422.8199633,20.12862977,14.22488836,0.005,1.987138517,0.04,0.025,127.347924,68277
406.2341769,29.21878846,13.85315742,0.005,2.306284007,0.049175599,0.025,127.392763,68278
408.3834056,42.40572501,13.10499979,0.005,2.284779997,0.04,0.025,127.437602,68279
442.4324752,42.488992,12.64601961,0.005,2.25665825,0.04,0.025,127.4831642,68280
467.1206472,41.98638647,12.66269431,0.005,2.093273356,0.04,0.025,127.5287265,68282
464.3226361,38.98266356,12.62833086,0.546066538,7.775627078,1.362037862,0.365737723,127.5735655,68283
486.2095353,61.79362129,12.39393418,0.249548294,4.695720903,0.43976534,0.119352756,127.6184045,68284
480.9895241,69.59514254,11.71306925,0.005,1.842600855,0.04,0.025,127.6632435,68285
496.2774068,66.34265098,10.36896289,0.005,1.875027574,0.04,0.025,127.7080825,68285
486.4135337,69.61104505,11.16519202,0.005,2.155652636,0.04,0.025,127.7529216,68286
461.0175565,52.89985356,12.33802623,0.005,2.891627933,0.04,0.025,127.7977606,68287
472.0621272,59.03833154,12.32945513,0.005,1.996086836,0.04,0.025,127.8433229,68288
483.8766826,64.93240992,11.04467285,0.005,2.075274628,0.04,0.025,127.888885,68290
505.0567168,70.26045543,10.64787434,0.030358757,1.927726372,0.04,0.025,127.9337241,68291
503.9407866,87.56058969,11.94074626,0.100439176,2.640626253,0.04,0.025,127.9785631,68291
458.9824851,71.87114965,12.55754102,0.105126569,2.70182672,0.04,0.025,128.0241253,68293
451.6918129,57.31953329,12.58921353,0.030600188,2.254312108,0.04,0.025,128.0696876,68294
496.0460112,52.12726316,12.42305821,0.031645845,2.35462034,0.04,0.025,128.1145266,68295
521.3931293,59.19278808,11.6352697,0.025890575,2.162749626,0.070218887,0.025,128.1593656,68295
485.9056612,65.67889426,12.95792839,0.023722397,2.053068657,0.04,0.025,128.2049278,68297
463.7789393,72.57670545,12.68288171,0.005,2.618809369,0.04,0.025,128.2504901,68298
452.5742273,78.2177826,16.50936087,0.005,2.299111462,0.119130851,0.025,128.295329,68298
465.8435775,82.15226975,12.33018917,0.005,2.620551532,0.04,0.025,128.3408913,68300
511.183003,61.90252091,12.60859885,0.005,1.968895756,0.116935044,0.102772889,128.3864536,68301
502.7114873,55.47310179,13.10033269,0.005,4.222810749,0.04,0.025,128.4312925,68301
469.7320495,67.66442939,13.58930697,0.010535475,3.268781064,0.04,0.025,128.4768548,68303
424.0243362,59.70974877,13.98247971,0.005,2.801535439,0.213995583,0.025,128.522417,68304
383.3457484,65.90763866,14.51621896,0.005,3.772372459,0.04,0.025,128.5672561,68304
347.9730679,52.35750324,15.65506394,0.005,2.956001367,0.04,0.025,128.6128183,68305
357.7428448,53.8433726,14.89815426,0.005,2.761631311,0.133763375,0.025,128.6583805,68307
413.4813531,82.44298901,17.36738403,0.005,3.453829264,0.237602371,0.025,128.7039427,68308
416.5537994,86.43982244,14.10538769,0.005,2.757439137,0.096657361,0.025,128.749505,68309
436.6319708,87.3833865,12.86179087,0.005,2.615351341,0.053493853,0.025,128.794344,68309
459.1656299,79.00160713,11.37376655,0.005,2.544133603,0.04,0.025,128.8399062,68310
450.6204671,77.74117079,11.83775751,0.005,2.227369085,0.071209403,0.025,128.8854685,68311
476.5321286,79.99619334,13.38795204,0.005,2.376987846,0.385410912,0.025,128.9310307,68312
452.162474,78.22893944,11.93310908,0.005,2.897717224,0.211717187,0.025,128.976593,68313
446.7711532,81.08787472,12.47557468,0.005,2.493225448,0.283744768,0.025,129.0221551,68314
454.9243005,69.0656811,11.76923648,0.005,2.666910957,0.04,0.025,129.0677174,68315
475.9951926,83.65549598,11.97284836,0.042642546,2.48764354,0.083918391,0.025,129.1132796,68316
485.3642459,84.2886811,11.66937447,0.025560496,2.279765139,0.04,0.025,129.1595651,68318
479.5107753,87.38053284,11.79798355,0.021479134,2.990309342,0.04,0.025,129.2051273,68319
499.8203383,89.55795502,11.61561454,0.022162507,2.585248794,0.194268201,0.025,129.2506895,68320
501.9994594,88.74534232,12.27318496,0.096799593,4.013363806,0.04,0.080814218,129.2962518,68321
482.3048091,82.90232814,18.83090912,0.031101513,3.729666873,0.119588351,0.063477624,129.3418139,68321
477.4998326,101.8446085,11.31928054,0.009827396,1.955925951,0.04,0.025,129.3873762,68322
458.2852959,82.94156878,12.01301792,0.025163356,2.271911777,0.04,0.025,129.4329385,68323
508.2227283,77.49994754,14.66831837,0.005,2.76615453,2.995909057,0.164584592,129.4792238,68325
402.5957563,55.05121665,16.96103404,0.005,3.351487124,0.401394672,0.025,129.5247861,68325
349.8062023,55.21178988,16.84256029,0.005,3.548089557,0.04,0.025,129.5703484,68326
360.999941,57.03550439,16.06916114,0.005,2.938113985,0.04,0.025,129.6166337,68328
400.3471981,62.61065204,14.16108072,0.005,2.971596358,0.04,0.062108516,129.662196,68328
402.1689047,78.09028175,14.23908277,0.005,2.684623068,0.04,0.025,129.7077582,68329
410.0860222,59.55161049,14.81605122,0.005,2.423937217,0.04,0.025,129.7540437,68330
420.0011501,58.361978,12.58073566,0.005,2.866692227,0.04,0.025,129.8003291,68332
445.8788503,61.81766958,11.95911852,0.005,2.809424138,0.04,0.025,129.8458914,68332
449.9930704,56.75320798,12.25900481,0.007310266,2.201540103,0.04,0.067259156,129.8914536,68333
476.7120024,67.87285168,12.09900648,0.005056685,2.342418299,0.575774248,0.107636911,129.937739,68334
473.8698017,58.33646757,11.55117185,0.005,1.856358798,0.165661844,0.117206912,129.9840245,68336
495.5752057,58.26431245,10.02936554,0.005,1.644482011,0.04,0.088873434,130.0303099,68337
497.4941469,52.46013336,10.18102053,0.005,2.279587483,0.04,0.025,130.0758721,68338
488.7678119,55.73733248,10.46614856,0.005,2.306185048,0.04,0.063867744,130.1214344,68338
478.7845482,59.76467197,10.9948127,0.005,1.976188421,0.04,0.025,130.1677198,68339
478.879594,67.28615103,11.02275922,0.014694888,2.743717084,0.04,0.025,130.2140052,68341
510.5885748,73.97330346,11.5200509,0.022711375,2.024867089,0.04,0.025,130.2602907,68342
487.4017124,74.32589865,10.85680399,0.012217996,2.763227981,0.04,0.025,130.3065762,68343
482.0679832,75.3631547,12.09822729,0.005,2.863392727,0.04,0.025,130.3528616,68344
487.6074965,76.06264715,11.59902342,0.007983524,1.834911109,0.04,0.027772907,130.399147,68345
485.7840484,61.40716785,10.23397004,0.005,1.797284602,0.04,0.025,130.4447093,68346
487.5947034,63.63279993,10.859303,0.005,1.706623013,0.04,0.025,130.4902714,68346
505.8059415,77.513046,11.03529815,0.009249579,2.499703173,0.077313912,0.025,130.5365569,68347
528.1809055,88.94005093,9.874608213,0.005,4.186297381,0.403361492,0.025,130.5828424,68348
510.4869069,71.64816405,8.924638292,0.005,2.552648128,0.195826751,0.025,130.6291278,68349
510.3691239,66.68674598,8.855869048,0.005,3.206718647,0.35530687,0.025,130.6754132,68350
538.7729612,57.77560441,9.550073726,0.005,1.639178428,0.267462261,0.025,130.7216987,68351
495.2581381,66.09754115,10.9666625,0.005,2.10192713,3.659611861,0.025,130.7679842,68352
469.5999654,52.39324906,11.90981131,0.005,2.291538638,0.041201669,0.025,130.8142695,68353
487.5512115,75.14052051,13.94132212,0.005,2.260557828,0.202414226,0.025,130.860555,68354
525.4982522,82.61779787,10.7422522,0.005,2.345343955,0.230105205,0.025,130.9075637,68356
493.3418423,76.52058299,10.35009274,0.005,2.064901444,0.044919095,0.025,130.9545723,68357
482.2457139,74.47423102,11.02904432,0.005,2.298890523,0.04,0.025,131.0008578,68358
466.2170488,66.05412133,10.51074463,0.005,1.385056792,0.169372747,0.025,131.0471432,68359
506.3112979,67.58874251,9.369790958,0.005,1.353632675,0.04,0.025,131.0934287,68360
500.2902167,58.05605933,8.871714083,0.005,1.139955912,0.04,0.025,131.1397141,68360
516.2714709,58.90007302,9.853759858,0.005,1.579137392,0.132170723,0.025,131.1859995,68361
520.4600319,47.59978881,11.67682168,0.005,1.915286759,0.04,0.025,131.232285,68362
487.6609037,46.96973751,10.340373,0.005,1.734287911,0.04,0.025,131.2792936,68363
514.1536494,58.84020933,10.52982502,0.005,1.482610962,0.087734742,0.025,131.3263023,68365
523.9253016,58.0506304,12.43824774,0.013964592,1.519695681,0.239420975,0.025,131.3725877,68366
527.112607,56.01209712,10.98380497,0.021551805,2.067771495,0.159956409,0.025,131.4188731,68366
495.9918198,63.04871929,9.106739284,0.013465312,1.299864464,0.04,0.025,131.4658818,68368
536.8329425,67.82105575,9.031085775,0.005,1.661407407,1.111370998,0.025,131.5128905,68369
556.3134015,59.5824238,10.33609493,0.041474308,2.681449951,0.343850155,0.025,131.5591758,68370
570.8922983,70.83950991,11.23390477,0.12840396,3.516026062,0.094381165,0.025,131.6054613,68370
556.0875045,84.82158749,11.89367109,0.04479872,2.136939225,0.04,0.025,131.65247,68372
556.7602296,57.88552229,15.97641754,0.021642951,2.046090955,0.04,0.025,131.6994786,68373
536.5720718,58.15438892,10.70994612,0.005,1.5247867,0.04,0.025,131.7457641,68373
523.4021983,62.29798027,11.11433704,0.018944087,2.078839141,0.061602257,0.025,131.7927727,68375
508.0705972,45.33932091,11.71624837,0.00503038,1.657498874,0.04,0.025,131.8397813,68376
502.5231366,68.66087388,11.48157828,0.007139975,2.010666626,0.04,0.025,131.8860668,68376
496.5111084,52.58950484,11.6944852,0.021130191,2.016817722,0.04,0.025,131.9330755,68377
470.1303729,59.76485534,11.73516718,0.083506479,2.123021528,0.04,0.025,131.9800842,68379
462.4698549,53.6840071,12.52586458,0.029643162,2.102055536,0.04,0.025,132.0270927,68380
453.0381397,58.42372486,13.26757481,0.064090781,2.521440065,0.050730514,0.13692839,132.0741014,68381
413.8469544,61.3836408,13.95304507,0.160827332,2.855426332,0.04,0.025,132.1203869,68381
401.4381439,68.26246399,14.79994334,0.198652296,3.083292942,0.04,0.025,132.1673955,68382
408.724425,66.42498899,15.81336301,0.222218718,2.559791895,0.438130259,0.101588248,132.2144042,68383
417.0700515,62.66916005,15.30742173,0.179109135,3.04212787,0.064675231,0.025,132.2614128,68384
433.2549837,67.41675202,15.64667529,0.143649872,2.711559762,0.04,0.025,132.3084214,68385
442.2645441,73.87593077,15.36670569,0.147383538,4.131031085,0.04,0.050353892,132.3554301,68386
428.4728373,67.01353185,14.84257377,0.195466413,3.093752548,0.04,0.049629799,132.4024388,68387
432.5211899,73.18769289,14.91619268,0.25759558,2.945905151,0.048385137,0.025,132.4494474,68388
449.8901947,66.57136411,16.15620841,0.387338043,3.587055325,0.077167775,0.033906529,132.4971793,68390
458.7079146,78.93267968,16.66541475,0.485283644,3.569452685,0.219228139,0.025,132.5441879,68391
459.1376209,84.15193395,20.33327514,0.598518149,4.23269634,0.469888608,0.205455492,132.5911965,68391
435.2397946,79.83124537,15.34846682,0.306877277,3.175878867,0.04,0.162297761,132.6382052,68392
449.2880557,93.10682508,15.46995092,0.18561135,2.954575314,0.04,0.025,132.6852139,68393
511.2814034,77.43459396,14.38174155,0.129256657,2.872200617,1.346424027,0.215621213,132.7329458,68395
498.2627997,74.86209564,14.27581134,0.453704095,3.230856685,0.04,0.034198011,132.7799544,68395
467.3948992,78.90916202,13.65015323,0.650825878,2.665410914,0.115562995,0.076961691,132.826963,68396
473.6077502,75.30842194,13.5791074,0.305308827,2.90870885,0.176556213,0.025,132.8746949,68398
486.3271417,49.06638123,14.40193316,0.205326429,2.606977295,0.691137114,0.030015421,132.9217035,68398
462.6342697,31.81619999,15.42896618,0.080441106,2.676854979,0.04,0.025,132.9687122,68399
494.7650491,42.28905539,14.29530108,0.070689702,2.641195148,0.04,0.025,133.0164441,68400
532.6131365,55.21030531,13.74306561,0.124395344,2.429202202,0.04,0.106490842,133.0641759,68402
491.6168144,51.52901356,15.19122429,0.100377898,2.812242237,0.06235022,0.063845612,133.1111846,68402
455.2153422,64.29912663,16.40546179,0.263326487,3.353313619,0.050989736,0.068877449,133.1581933,68403
373.380432,49.4427423,19.34030645,0.077687024,3.453943772,0.04,0.111088592,133.205925,68404
360.109028,58.64800419,18.02738979,0.087125978,3.238802465,0.104221694,0.037353473,133.253657,68406
373.0058148,66.18193759,15.48307079,0.148793464,3.07890483,0.115115169,0.025,133.3013888,68407
395.3788218,96.76429694,15.48765099,0.219386402,3.12453209,0.061984504,0.054378324,133.3491206,68408
361.7001269,73.36782009,18.70536755,0.100437949,3.525859423,0.087525592,0.071366664,133.3961293,68409
373.1342442,68.55030064,16.78349158,0.096161996,3.254970313,0.295349093,0.057756163,133.443138,68409
356.6816123,65.94488089,15.20725979,0.098719067,3.040135652,0.04,0.070554084,133.4908698,68410
437.8117313,96.21264022,15.78048994,0.153614402,3.110781049,0.04,0.078689972,133.5386017,68411
383.323905,69.25814002,16.68763448,0.110188925,3.139280709,0.04,0.035984618,133.5863336,68412
449.4076966,46.17550451,17.09430497,0.037403212,3.437042613,0.04,0.040716295,133.6340654,68413
508.9992129,33.64587609,17.30349375,0.019196529,3.506412008,0.305290634,0.047417284,133.6817973,68415
515.9936367,29.01471481,16.4471028,0.014983608,2.795117797,0.04,0.029361938,133.7295292,68416
422.2375347,31.35282121,16.91448512,0.007089104,2.930225165,0.04,0.046651967,133.777261,68417
379.8960552,30.89739519,17.59525139,0.005,2.850613463,0.04,0.052079337,133.8249928,68418
384.1841063,29.32906184,19.27325364,0.005,3.320555646,0.099293642,0.046395462,133.8727247,68419
452.6457699,42.79132191,21.05304735,0.026336182,3.794680094,0.503417917,0.295988815,133.9204533,68420
505.8468091,101.1282157,26.25047537,0.073380534,3.843295363,1.089718034,0.269278516,133.9682668,68421
453.4746429,105.3098234,18.51458993,0.027475661,3.621781881,0.679382888,0.382331588,134.016478,68422
450.9689184,127.2395526,17.36523671,0.039073252,3.399790123,0.586097272,0.751637894,134.0640196,68423
443.3668685,118.5193533,15.72107617,0.039268914,3.362613405,0.24316478,0.347111793,134.1115612,68423
452.1595905,109.3906059,16.97033773,0.037734602,3.714614779,0.514668182,0.115279695,134.1597724,68425
452.6703276,103.4964287,16.72703049,0.040473702,3.761514194,0.538431369,0.388119612,134.2079836,68426
471.8014674,106.9516181,14.2448997,0.087794318,3.396964194,0.335953384,0.121707425,134.2555252,68426
488.5644585,120.5349274,14.05149645,0.140806543,3.549380429,0.585519616,0.10298313,134.3030668,68427
486.7058142,112.032513,18.98605813,0.119293005,3.202138625,0.056380086,0.164404144,134.351278,68428
461.5167591,120.5761952,15.79315958,0.103376824,3.483502671,0.078197757,0.267189414,134.3994892,68429
442.4832655,120.2365623,15.20304736,0.095052861,3.753438655,0.135373075,0.152589778,134.4477004,68431
418.1698955,111.268317,21.39095666,0.063420711,3.666128074,0.401387119,0.262040074,134.4959116,68432
474.6207534,97.88464308,19.01404855,0.0371789,4.227186252,0.603938174,0.297682829,134.5441228,68433
365.5905306,88.21044158,23.39585305,0.028815563,4.798188054,0.04,0.3925683,134.592334,68434
364.877558,91.93744886,24.35396789,0.018331024,4.782597963,3.976132476,0.326183901,134.6405452,68435
376.6295057,86.45503246,22.91868534,0.032253112,4.229851722,1.333140839,0.132139256,134.6887564,68436
435.2570165,95.81730211,20.58407885,0.058245078,3.480780147,0.304973109,0.202362977,134.7369676,68437
417.3534342,99.08818533,25.75648687,0.11638213,7.483191934,0.621284549,0.283126305,134.7851788,68438
404.8461799,126.0653005,18.38812515,0.13294299,5.850751937,0.824800924,0.176669062,134.83339,68439
432.5854445,133.578683,19.7047192,0.115476165,3.247061553,0.176978922,0.172453028,134.8816012,68440
502.9756216,114.0015671,17.66826223,0.183881156,3.394201064,0.237041081,0.382117231,134.9298124,68441
454.54684,110.7890072,19.40426173,0.23451301,3.570194925,0.853961354,0.119643549,134.9780236,68442
451.8667705,117.9297818,14.16761187,0.22222571,2.981948504,1.588227239,0.179711814,135.0262348,68443
448.7486439,116.4693464,17.33691917,0.154227442,3.591055252,0.484652107,0.179959173,135.074446,68444
405.8684835,88.29445867,20.21254107,0.048489904,4.720503025,0.28382891,0.152102803,135.1226572,68444
469.1718844,66.40067683,24.90771372,0.026099779,4.893292965,0.269981879,0.147491947,135.1708684,68445
487.7213767,79.72363666,27.27286091,0.076101226,5.21944683,0.492152752,0.164273253,135.2197489,68447
464.4360551,97.18738916,21.50319603,0.047171133,3.53788779,1.166541553,0.24429508,135.2686296,68448
484.0402798,99.01461122,23.27164575,0.061697386,3.902734044,0.303181385,0.27287183,135.3168408,68449
476.4271254,74.92925404,20.27190312,0.02622213,4.264503142,0.317636651,0.146992861,135.365052,68449
494.6769844,77.13019419,20.16174887,0.029984709,3.94783585,0.137297997,0.117249202,135.4132632,68450
506.338596,80.66276639,31.64973905,0.037433204,3.465057154,0.268206034,0.264597298,135.462144,68451
494.6573156,85.37467702,21.66747368,0.062965499,2.955499928,0.079412223,0.126629282,135.5110248,68453
491.842487,93.16105982,18.27769098,0.054210351,3.576490222,0.235130626,0.112328159,135.559236,68453
514.3724921,90.91492449,23.00551761,0.045371582,4.402126624,0.157036859,0.127516174,135.6081168,68455
506.2840527,92.0247806,14.18230043,0.060473639,3.310701185,0.360871839,0.052285299,135.6569976,68456
509.2647152,81.11004199,27.77958943,0.056444667,4.120704754,0.345237742,0.298248106,135.7052088,68456
578.8912026,75.98682406,19.15894509,0.034103866,3.553151238,0.490169465,0.341866845,135.7540896,68457
599.2540363,87.00917049,19.67614937,0.055408045,3.516341716,1.022836261,0.164496457,135.8029704,68459
519.4197398,86.29768204,19.02835228,0.054934583,3.118558332,0.122706958,0.228469987,135.8518512,68460
472.0328249,81.18258889,21.40111525,0.055405759,3.652341908,0.192200267,0.067235008,135.900732,68461
501.8703845,86.35053068,30.10342664,0.061762295,4.408807223,0.237974747,0.21287132,135.9489432,68461
532.4323001,71.40441166,24.12946771,0.087761433,3.126464088,0.204779649,0.137795458,135.997824,68462
536.8235771,89.44343971,14.75334311,0.063164226,3.100203479,0.166629754,0.093620891,136.0467048,68463
524.6862086,95.96342153,20.09324029,0.066222223,2.654964344,0.102356517,0.10440538,136.0955856,68464
520.6304343,83.99167568,18.14918406,0.050563154,2.925771097,0.679813213,0.113395481,136.1444664,68465
507.3233219,81.55688239,16.82382024,0.040846085,2.793538836,0.057604261,0.089919465,136.1933472,68466
509.5348776,84.36697199,14.04974809,0.070953393,2.707924667,0.04,0.174267067,136.2428976,68468
513.0790844,100.715967,22.67352103,0.052539705,3.441592517,0.082766991,0.233643734,136.2917784,68469
522.6544679,103.051013,16.85433096,0.086445974,4.558428218,0.531128159,0.16205889,136.3406592,68469
538.4490221,99.67090144,12.50078221,0.0866381,2.624743759,0.119115542,0.045735976,136.38954,68470
569.9950685,104.7185526,23.46063891,0.193769796,4.85699154,0.719638204,0.080557938,136.4384208,68471
513.6312877,94.14198777,18.37950947,0.085465759,3.83771612,0.04,0.176253399,136.4879709,68473
556.5473819,85.51180089,20.37747708,0.059276613,4.022570736,0.196974415,0.108834957,136.5375212,68474
535.1034978,77.21327374,19.47762507,0.068830795,3.119581323,0.221814029,0.106030364,136.586402,68475
555.1533637,79.57802907,15.16774025,0.067876923,3.148016542,0.105988413,0.060292749,136.6352828,68475
521.1848525,79.20555928,20.13801297,0.070123238,4.25863962,0.362645459,0.073135581,136.6848332,68477
515.0372502,85.56640799,30.06268843,0.157444066,8.699059746,1.645390293,0.21020218,136.7343836,68478
532.387285,81.26851775,20.34623029,0.091969815,2.831152753,0.04,0.092717539,136.7832644,68479
502.6960769,81.65819221,22.07283227,0.089520437,4.306283147,0.237745067,0.124713026,136.8321452,68479
478.2296111,76.7993466,18.85893315,0.088039946,3.126661074,0.058050231,0.243959747,136.8816956,68480
471.3799957,79.94100647,16.55181256,0.093677243,4.611865075,0.297828875,0.217607232,136.931246,68482
432.2551149,82.60324307,18.31691088,0.10011868,3.829283949,1.001952296,0.151271544,136.9807964,68483
437.0823058,87.92203864,18.85041549,0.107749355,2.745796473,0.509710612,0.09440218,137.0303468,68484
425.5577467,90.65651459,21.90607212,0.107953919,3.271846007,0.089035119,0.073623738,137.0798972,68485
436.5450586,93.83077007,21.03347503,0.105576053,3.895528523,0.04,0.045561513,137.128778,68486
443.1673796,98.00765386,18.54133533,0.107050424,3.186652314,0.04,0.129320372,137.1776588,68486
468.2963395,87.91439559,15.42934848,0.128515012,2.983043912,0.076553745,0.141685278,137.2272092,68487
455.1976049,95.49966905,14.83399431,0.13739894,3.179197286,0.04,0.048561793,137.2767596,68488
431.5498556,109.8503318,15.37870301,0.11362293,3.438058189,0.257223774,0.079664682,137.32631,68489
433.2442068,99.88744665,15.37631667,0.111610766,3.19995938,0.069503108,0.076369471,137.3758604,68490
440.1244537,85.74596286,18.56916521,0.082759585,3.113377915,0.1552379,0.085891456,137.4260804,68492
437.9025675,85.91277995,17.92505951,0.115122633,4.586191174,0.336379165,0.093747905,137.4763004,68493
439.4495273,77.69905117,20.96100772,0.086939346,4.768670049,0.04,0.07488519,137.5258508,68494
404.8786963,77.7267985,26.12631763,0.040130398,5.00723264,0.277170755,0.073214555,137.5754012,68495
379.9703858,64.39823555,25.89641262,0.041031503,4.608201628,0.04,0.061891302,137.6249516,68496
383.4699393,67.07943408,22.93418614,0.037791066,3.985796998,0.43556876,0.112155078,137.674502,68496
399.848732,77.11449369,20.20451946,0.117080681,4.194084377,0.132205414,0.079065097,137.7240524,68497
429.6118446,82.93472632,15.76679687,0.093849045,3.093262034,0.04,0.069779415,137.7742721,68499
452.8470255,97.56409931,16.38559231,0.153894628,3.4928879,0.04,0.046042594,137.824492,68500
476.2536977,103.39118,16.91959029,0.119058898,2.668695009,0.04,0.078639076,137.8740424,68501
487.5703871,112.0651533,14.24717198,0.146992247,3.288010903,0.04,0.136086321,137.9235928,68501
494.8911216,116.5512359,13.67761974,0.131131708,3.661190759,0.157631606,0.063486074,137.9738128,68503
491.3302641,121.3414879,16.16987646,0.105330154,3.894146159,0.627531442,0.225530067,138.0240328,68504
514.4418722,126.1543962,25.60616458,0.137341745,6.148556481,1.303828263,0.267477516,138.0735832,68504
449.9152827,128.1546659,13.63227227,0.149850872,2.867568734,0.133412613,0.068917562,138.1238032,68506
514.8690396,101.5840283,17.44418984,0.130017348,4.385242751,0.53120981,0.119459329,138.1740232,68507
523.995934,77.94671178,16.67799327,0.041815957,3.088281838,0.173519845,0.094369763,138.2235736,68507
455.1406533,70.56724089,19.31287271,0.022095055,4.39464051,0.181516084,0.188373251,138.2737936,68508
424.6648377,76.21859122,19.47003791,0.01667015,4.574997857,0.04,0.104771038,138.3240136,68510
430.1635831,68.5541695,18.94064284,0.01534494,4.156686094,0.076803152,0.070695968,138.3742336,68511
340.2014876,58.92162724,20.2406268,0.005136262,4.065875235,0.537691616,0.08460533,138.4244536,68512
373.488892,66.44330334,19.52857421,0.033698831,4.235615472,0.230304876,0.124931581,138.4746736,68513
422.6416603,64.32527001,24.086134,0.059122299,4.494618781,0.19260438,0.098029259,138.5248936,68514
469.4576772,68.62690327,16.71573758,0.06061103,3.994754985,0.247427577,0.141039492,138.5751136,68515
488.4795311,68.97484667,14.98240702,0.115272182,3.191020991,0.544507801,0.201370738,138.6253336,68515
449.2873141,76.30434196,13.95730665,0.11828762,3.466562398,0.266736998,0.07050239,138.6755536,68516
462.9073588,85.14868931,15.49111281,0.136202462,3.403656193,0.47548774,0.065318763,138.7264432,68518
467.6414619,93.01044302,13.70954337,0.093561176,3.293920902,0.04,0.05101635,138.7766632,68519
454.3028113,111.1328165,15.56383572,0.143591515,3.547066577,0.232990179,0.080602909,138.8268832,68519
485.1565772,107.3017385,12.96753056,0.174474629,3.008338556,0.338607325,0.071916777,138.8777728,68521
